date,price
2022-02-13,25.32
2022-02-14,25.32
2022-02-15,25.32
2022-02-16,25.32
2022-02-17,25.32
2022-02-18,25.32
2022-02-19,25.32
2022-02-20,25.32
2022-02-21,26.28
2022-02-22,26.28
2022-02-23,26.28
2022-02-24,26.28
2022-02-25,26.28
2022-02-26,26.28
2022-02-27,26.28
2022-02-28,26.28
2022-03-01,26.83
2022-03-02,26.83
2022-03-03,26.83
2022-03-04,26.83
2022-03-05,26.83
2022-03-06,26.83
2022-03-07,26.83
2022-03-08,26.83
2022-03-09,26.83
2022-03-10,26.83
2022-03-11,29.82
2022-03-12,29.82
2022-03-13,29.82
2022-03-14,29.82
2022-03-15,29.82
2022-03-16,29.82
2022-03-17,29.82
2022-03-18,29.82
2022-03-19,29.82
2022-03-20,29.82
2022-03-21,29.19
2022-03-22,29.19
2022-03-23,29.19
2022-03-24,29.19
2022-03-25,29.19
2022-03-26,29.19
2022-03-27,29.19
2022-03-28,29.19
2022-03-29,29.19
2022-03-30,29.19
2022-03-31,29.19
2022-04-01,28.15
2022-04-02,28.15
2022-04-03,28.15
2022-04-04,28.15
2022-04-05,28.15
2022-04-06,28.15
2022-04-07,28.15
2022-04-08,28.15
2022-04-09,28.15
2022-04-10,28.15
2022-04-11,28.15
2022-04-12,27.31
2022-04-13,27.31
2022-04-14,27.31
2022-04-15,27.31
2022-04-16,27.31
2022-04-17,27.31
2022-04-18,27.31
2022-04-19,27.31
2022-04-20,27.31
2022-04-21,27.99
2022-04-22,27.99
2022-04-23,27.99
2022-04-24,27.99
2022-04-25,27.99
2022-04-26,27.99
2022-04-27,27.99
2022-04-28,27.99
2022-04-29,27.99
2022-04-30,27.99
2022-05-01,27.99
2022-05-02,27.99
2022-05-03,27.99
2022-05-04,28.43
2022-05-05,28.43
2022-05-06,28.43
2022-05-07,28.43
2022-05-08,28.43
2022-05-09,28.43
2022-05-10,28.43
2022-05-11,29.98
2022-05-12,29.98
2022-05-13,29.98
2022-05-14,29.98
2022-05-15,29.98
2022-05-16,29.98
2022-05-17,29.98
2022-05-18,29.98
2022-05-19,29.98
2022-05-20,29.98
2022-05-21,29.98
2022-05-22,29.98
2022-05-23,30.65
2022-05-24,30.65
2022-05-25,30.65
2022-05-26,30.65
2022-05-27,30.65
2022-05-28,30.65
2022-05-29,30.65
2022-05-30,30.65
2022-05-31,30.65
2022-06-01,31.57
2022-06-02,31.57
2022-06-03,31.57
2022-06-04,31.57
2022-06-05,31.57
2022-06-06,31.57
2022-06-07,31.57
2022-06-08,31.57
2022-06-09,31.57
2022-06-10,31.57
2022-06-11,31.57
2022-06-12,31.57
2022-06-13,32.37
2022-06-14,32.37
2022-06-15,32.37
2022-06-16,32.37
2022-06-17,32.37
2022-06-18,32.37
2022-06-19,32.37
2022-06-20,32.37
2022-06-21,32.87
2022-06-22,32.87
2022-06-23,32.87
2022-06-24,32.87
2022-06-25,32.87
2022-06-26,32.87
2022-06-27,32.87
2022-06-28,32.87
2022-06-29,32.87
2022-06-30,32.87
2022-07-01,32.76
2022-07-02,32.76
2022-07-03,32.76
2022-07-04,32.76
2022-07-05,32.76
2022-07-06,32.76
2022-07-07,32.76
2022-07-08,32.76
2022-07-09,32.76
2022-07-10,32.76
2022-07-11,29.67
2022-07-12,29.67
2022-07-13,29.67
2022-07-14,29.67
2022-07-15,29.67
2022-07-16,29.67
2022-07-17,29.67
2022-07-18,29.67
2022-07-19,29.67
2022-07-20,29.67
2022-07-21,26.07
2022-07-22,26.07
2022-07-23,26.07
2022-07-24,26.07
2022-07-25,26.07
2022-07-26,26.07
2022-07-27,26.07
2022-07-28,26.07
2022-07-29,26.07
2022-07-30,26.07
2022-07-31,26.07
2022-08-01,25.6
2022-08-02,25.6
2022-08-03,25.6
2022-08-04,25.6
2022-08-05,25.6
2022-08-06,25.6
2022-08-07,25.6
2022-08-08,25.6
2022-08-09,25.6
2022-08-10,25.6
2022-08-11,25.6
2022-08-12,25.6
2022-08-13,25.6
2022-08-14,25.6
2022-08-15,25.6
2022-08-16,25.6
2022-08-17,25.6
2022-08-18,25.6
2022-08-19,25.6
2022-08-20,25.6
2022-08-21,25.6
2022-08-22,24.66
2022-08-23,24.66
2022-08-24,24.66
2022-08-25,24.66
2022-08-26,24.66
2022-08-27,24.66
2022-08-28,24.66
2022-08-29,24.66
2022-08-30,24.66
2022-08-31,24.66
2022-09-01,24.66
2022-09-02,24.66
2022-09-03,24.66
2022-09-04,24.66
2022-09-05,24.23
2022-09-06,24.23
2022-09-07,24.23
2022-09-08,24.23
2022-09-09,24.23
2022-09-10,24.23
2022-09-11,24.23
2022-09-12,23.21
2022-09-13,23.21
2022-09-14,23.21
2022-09-15,23.21
2022-09-16,23.21
2022-09-17,23.21
2022-09-18,23.21
2022-09-19,23.21
2022-09-20,23.21
2022-09-21,22.58
2022-09-22,22.58
2022-09-23,22.58
2022-09-24,22.58
2022-09-25,22.58
2022-09-26,22.58
2022-09-27,22.58
2022-09-28,22.58
2022-09-29,22.58
2022-09-30,22.58
2022-10-01,22.58
2022-10-02,22.58
2022-10-03,21.44
2022-10-04,21.44
2022-10-05,21.44
2022-10-06,21.44
2022-10-07,21.44
2022-10-08,21.44
2022-10-09,21.44
2022-10-10,21.44
2022-10-11,22.0
2022-10-12,22.0
2022-10-13,22.0
2022-10-14,22.0
2022-10-15,22.0
2022-10-16,22.0
2022-10-17,22.0
2022-10-18,22.0
2022-10-19,22.0
2022-10-20,22.0
2022-10-21,22.34
2022-10-22,22.34
2022-10-23,22.34
2022-10-24,22.34
2022-10-25,22.34
2022-10-26,22.34
2022-10-27,22.34
2022-10-28,22.34
2022-10-29,22.34
2022-10-30,22.34
2022-10-31,22.34
2022-11-01,22.75
2022-11-02,22.75
2022-11-03,22.75
2022-11-04,22.75
2022-11-05,22.75
2022-11-06,22.75
2022-11-07,22.75
2022-11-08,22.75
2022-11-09,22.75
2022-11-10,22.75
2022-11-11,23.86
2022-11-12,23.86
2022-11-13,23.86
2022-11-14,23.86
2022-11-15,23.86
2022-11-16,23.86
2022-11-17,23.86
2022-11-18,23.86
2022-11-19,23.86
2022-11-20,23.86
2022-11-21,23.78
2022-11-22,23.78
2022-11-23,23.78
2022-11-24,23.78
2022-11-25,23.78
2022-11-26,23.78
2022-11-27,23.78
2022-11-28,23.78
2022-11-29,23.78
2022-11-30,23.78
2022-12-01,22.7
2022-12-02,22.7
2022-12-03,22.7
2022-12-04,22.7
2022-12-05,22.7
2022-12-06,22.7
2022-12-07,22.7
2022-12-08,22.7
2022-12-09,22.7
2022-12-10,22.7
2022-12-11,22.7
2022-12-12,21.2
2022-12-13,21.2
2022-12-14,21.2
2022-12-15,21.2
2022-12-16,21.2
2022-12-17,21.2
2022-12-18,21.2
2022-12-19,21.2
2022-12-20,21.2
2022-12-21,20.7
2022-12-22,20.7
2022-12-23,20.7
2022-12-24,20.7
2022-12-25,20.7
2022-12-26,20.7
2022-12-27,20.7
2022-12-28,20.7
2022-12-29,20.7
2022-12-30,20.7
2022-12-31,20.7
2023-01-01,21.8
2023-01-02,21.8
2023-01-03,21.8
2023-01-04,21.8
2023-01-05,21.8
2023-01-06,21.8
2023-01-07,21.8
2023-01-08,21.8
2023-01-09,21.8
2023-01-10,21.8
2023-01-11,22.15
2023-01-12,22.15
2023-01-13,22.15
2023-01-14,22.15
2023-01-15,22.15
2023-01-16,22.15
2023-01-17,22.15
2023-01-18,22.15
2023-01-19,22.15
2023-01-20,22.15
2023-01-21,22.15
2023-01-22,22.15
2023-01-23,22.15
2023-01-24,22.15
2023-01-25,22.15
2023-01-26,22.15
2023-01-27,22.15
2023-01-28,22.15
2023-01-29,22.15
2023-01-30,23.14
2023-01-31,23.14
2023-02-01,23.14
2023-02-02,23.14
2023-02-03,23.14
2023-02-04,23.14
2023-02-05,23.14
2023-02-06,23.14
2023-02-07,23.14
2023-02-08,23.14
2023-02-09,23.14
2023-02-10,23.14
2023-02-11,23.14
2023-02-12,23.14
2023-02-13,23.76
2023-02-14,23.76
2023-02-15,23.76
2023-02-16,23.76
2023-02-17,23.76
2023-02-18,23.76
2023-02-19,23.76
2023-02-20,23.76
2023-02-21,23.44
2023-02-22,23.44
2023-02-23,23.44
2023-02-24,23.44
2023-02-25,23.44
2023-02-26,23.44
2023-02-27,23.44
2023-02-28,23.44
2023-03-01,23.32
2023-03-02,23.32
2023-03-03,23.32
2023-03-04,23.32
2023-03-05,23.32
2023-03-06,23.32
2023-03-07,23.32
2023-03-08,23.32
2023-03-09,23.32
2023-03-10,23.32
2023-03-11,23.32
2023-03-12,23.32
2023-03-13,23.81
2023-03-14,23.81
2023-03-15,23.81
2023-03-16,23.81
2023-03-17,23.81
2023-03-18,23.81
2023-03-19,23.81
2023-03-20,23.81
2023-03-21,23.03
2023-03-22,23.03
2023-03-23,23.03
2023-03-24,23.03
2023-03-25,23.03
2023-03-26,23.03
2023-03-27,23.03
2023-03-28,23.03
2023-03-29,23.03
2023-03-30,23.03
2023-03-31,23.03
2023-04-01,23.03
2023-04-02,23.03
2023-04-03,23.12
2023-04-04,23.12
2023-04-05,23.12
2023-04-06,23.12
2023-04-07,23.12
2023-04-08,23.12
2023-04-09,23.12
2023-04-10,23.12
2023-04-11,24.24
2023-04-12,24.24
2023-04-13,24.24
2023-04-14,24.24
2023-04-15,24.24
2023-04-16,24.24
2023-04-17,24.24
2023-04-18,24.24
2023-04-19,24.24
2023-04-20,24.24
2023-04-21,23.63
2023-04-22,23.63
2023-04-23,23.63
2023-04-24,23.63
2023-04-25,23.63
2023-04-26,23.63
2023-04-27,23.63
2023-04-28,23.63
2023-04-29,23.63
2023-04-30,23.63
2023-05-01,23.63
2023-05-02,23.63
2023-05-03,23.63
2023-05-04,22.32
2023-05-05,22.32
2023-05-06,22.32
2023-05-07,22.32
2023-05-08,22.32
2023-05-09,22.32
2023-05-10,22.32
2023-05-11,21.0
2023-05-12,21.0
2023-05-13,21.0
2023-05-14,21.0
2023-05-15,21.0
2023-05-16,21.0
2023-05-17,21.0
2023-05-18,21.0
2023-05-19,21.0
2023-05-20,21.0
2023-05-21,21.0
2023-05-22,21.49
2023-05-23,21.49
2023-05-24,21.49
2023-05-25,21.49
2023-05-26,21.49
2023-05-27,21.49
2023-05-28,21.49
2023-05-29,21.49
2023-05-30,21.49
2023-05-31,21.49
2023-06-01,21.49
2023-06-02,21.49
2023-06-03,21.49
2023-06-04,21.49
2023-06-05,21.49
2023-06-06,21.49
2023-06-07,21.49
2023-06-08,21.49
2023-06-09,21.49
2023-06-10,21.49
2023-06-11,21.49
2023-06-12,21.49
2023-06-13,21.49
2023-06-14,21.49
2023-06-15,21.49
2023-06-16,21.49
2023-06-17,21.49
2023-06-18,21.49
2023-06-19,21.49
2023-06-20,21.49
2023-06-21,22.01
2023-06-22,22.01
2023-06-23,22.01
2023-06-24,22.01
2023-06-25,22.01
2023-06-26,22.01
2023-06-27,22.01
2023-06-28,22.01
2023-06-29,22.01
2023-06-30,22.01
2023-07-01,22.01
2023-07-02,22.01
2023-07-03,21.42
2023-07-04,21.42
2023-07-05,21.42
2023-07-06,21.42
2023-07-07,21.42
2023-07-08,21.42
2023-07-09,21.42
2023-07-10,21.42
2023-07-11,21.49
2023-07-12,21.49
2023-07-13,21.49
2023-07-14,21.49
2023-07-15,21.49
2023-07-16,21.49
2023-07-17,21.49
2023-07-18,21.49
2023-07-19,21.49
2023-07-20,21.49
2023-07-21,22.79
2023-07-22,22.79
2023-07-23,22.79
2023-07-24,22.79
2023-07-25,22.79
2023-07-26,22.79
2023-07-27,22.79
2023-07-28,22.79
2023-07-29,22.79
2023-07-30,22.79
2023-07-31,22.79
2023-08-01,23.96
2023-08-02,23.96
2023-08-03,23.96
2023-08-04,23.96
2023-08-05,23.96
2023-08-06,23.96
2023-08-07,23.96
2023-08-08,23.96
2023-08-09,23.96
2023-08-10,23.96
2023-08-11,23.99
2023-08-12,23.99
2023-08-13,23.99
2023-08-14,23.99
2023-08-15,23.99
2023-08-16,23.99
2023-08-17,23.99
2023-08-18,23.99
2023-08-19,23.99
2023-08-20,23.99
2023-08-21,24.6
2023-08-22,24.6
2023-08-23,24.6
2023-08-24,24.6
2023-08-25,24.6
2023-08-26,24.6
2023-08-27,24.6
2023-08-28,24.6
2023-08-29,24.6
2023-08-30,24.6
2023-08-31,24.6
2023-09-01,24.6
2023-09-02,24.6
2023-09-03,24.6
2023-09-04,24.6
2023-09-05,24.6
2023-09-06,24.6
2023-09-07,24.6
2023-09-08,24.6
2023-09-09,24.6
2023-09-10,24.6
2023-09-11,24.87
2023-09-12,24.87
2023-09-13,24.87
2023-09-14,24.87
2023-09-15,24.87
2023-09-16,24.87
2023-09-17,24.87
2023-09-18,24.87
2023-09-19,24.87
2023-09-20,24.87
2023-09-21,25.74
2023-09-22,25.74
2023-09-23,25.74
2023-09-24,25.74
2023-09-25,25.74
2023-09-26,25.74
2023-09-27,25.74
2023-09-28,25.74
2023-09-29,25.74
2023-09-30,25.74
2023-10-01,25.74
2023-10-02,24.84
2023-10-03,24.84
2023-10-04,24.84
2023-10-05,24.84
2023-10-06,24.84
2023-10-07,24.84
2023-10-08,24.84
2023-10-09,24.84
2023-10-10,24.84
2023-10-11,23.04
2023-10-12,23.04
2023-10-13,23.04
2023-10-14,23.04
2023-10-15,23.04
2023-10-16,23.04
2023-10-17,23.04
2023-10-18,23.04
2023-10-19,23.04
2023-10-20,23.04
2023-10-21,23.04
2023-10-22,23.04
2023-10-23,23.51
2023-10-24,23.51
2023-10-25,23.51
2023-10-26,23.51
2023-10-27,23.51
2023-10-28,23.51
2023-10-29,23.51
2023-10-30,23.51
2023-10-31,23.51
2023-11-01,23.92
2023-11-02,23.92
2023-11-03,23.92
2023-11-04,23.92
2023-11-05,23.92
2023-11-06,23.92
2023-11-07,23.92
2023-11-08,23.92
2023-11-09,23.92
2023-11-10,23.92
2023-11-11,23.92
2023-11-12,23.92
