name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
vietnam,2021-11-01,22.1,20,21.2,22.1,20,21.2,20.9,97.9,4.927,100,12.5,rain,,,,13,8.7,1017.5,93,9.1,177.1,15.3,7,,2021-11-01T05:59:07,2021-11-01T17:20:55,0.88,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-11-02,23,21,21.8,23,21,21.8,21.5,97.9,3.904,100,8.33,rain,,,,13,13.3,1017.3,98,8.6,164.9,14.2,6,,2021-11-02T05:59:37,2021-11-02T17:20:23,0.91,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-11-03,27.4,21,23.4,30.6,21,23.8,22.1,92.6,0.098,100,4.17,rain,,,,13,56.5,1015.4,77.1,9,189.2,16.2,7,,2021-11-03T06:00:08,2021-11-03T17:19:52,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-11-04,30.3,22,26.2,33.6,22,27.6,22.6,82,0,0,0,,,,,18.4,128.5,1012.5,41.1,9.2,227.3,19.6,8,,2021-11-04T06:00:39,2021-11-04T17:19:22,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-11-05,30.4,24,26.5,35.6,24,28.1,23.5,84.9,0,0,0,,,,,16.6,134.2,1010.1,63.9,10.2,212.2,18.5,8,,2021-11-05T06:01:10,2021-11-05T17:18:53,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-11-06,30,24,26.4,38.8,24,28.8,24.5,89.8,0,0,0,,,,,14.8,126.1,1008,72.4,8.3,218.2,18.8,8,,2021-11-06T06:01:42,2021-11-06T17:18:26,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-11-07,31,23,26.7,39.1,23,29.4,24.8,89.9,0.072,100,4.17,rain,,,,14.8,102.9,1011,70.1,8.8,201.1,17.4,8,,2021-11-07T06:02:15,2021-11-07T17:17:59,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-11-08,24.1,17.7,19.8,24.1,17.7,19.8,12.7,64.1,0.895,100,8.33,rain,,,,33.5,1.8,1020,61,10,168,14.5,6,,2021-11-08T06:02:48,2021-11-08T17:17:34,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48820099999,48823099999,48825099999,48831099999,remote,VVNB"
vietnam,2021-11-09,24,17,20.1,24,17,20.1,8.7,49.4,0,0,0,,,,,14.8,15.3,1020.3,51.3,10,202.5,17.4,8,,2021-11-09T06:03:22,2021-11-09T17:17:10,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-11-10,24,19,20.7,24,19,20.7,8.6,47,0,0,0,,,,,13.8,1,1020.1,76.1,10.1,203.2,17.6,7,,2021-11-10T06:03:56,2021-11-10T17:16:48,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-11-11,25.4,16,20.8,25.4,16,20.8,12.9,64.2,0,0,0,,,,,9.4,26.3,1017.3,59,9.7,223.1,19.5,8,,2021-11-11T06:04:30,2021-11-11T17:16:26,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-11-12,25,20,21.9,25,20,21.9,13.3,59.2,0,0,0,,,,,18.4,357,1019.2,75.9,9.8,178.9,15.3,7,,2021-11-12T06:05:05,2021-11-12T17:16:06,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-11-13,24.4,19,21.2,24.4,19,21.2,12,56.9,0,0,0,,,,,16.6,341.4,1019.5,63.3,10.2,216.8,18.8,8,,2021-11-13T06:05:40,2021-11-13T17:15:47,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-11-14,26,17,21.2,26,17,21.2,14.3,67.9,0,0,0,,,,,13,354.8,1017.8,38.8,9.2,210,18.1,8,,2021-11-14T06:06:16,2021-11-14T17:15:30,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-11-15,26.1,18.8,22.1,26.1,18.8,22.1,16.5,72.8,0,0,0,,,,,16.6,97,1015.7,54.4,7.8,123.8,10.6,4,,2021-11-15T06:06:52,2021-11-15T17:15:14,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-11-16,22,21,21.3,22,21,21.3,18.9,86.1,0.098,100,4.17,rain,,,,9.4,11.3,1015.7,94.9,4.6,159.5,13.7,6,,2021-11-16T06:07:29,2021-11-16T17:14:59,0.39,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-11-17,22,20,21,22,20,21,18.4,85.3,0.39,100,4.17,rain,,,,16.6,9.7,1017.3,95.5,6.5,139.8,12.1,5,,2021-11-17T06:08:05,2021-11-17T17:14:45,0.43,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-11-18,22.1,18,20.1,22.1,18,20.1,13.2,65.1,0,0,0,,,,,14.8,5.6,1016,53.5,9.3,205.8,17.7,8,,2021-11-18T06:08:43,2021-11-18T17:14:33,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-11-19,23.3,17,20.1,23.3,17,20.1,17.2,83.7,0.1,100,4.17,rain,,,,13,71.5,1010.6,85.4,5.2,188.8,16.4,7,,2021-11-19T06:09:20,2021-11-19T17:14:23,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-11-20,28.3,19.8,23.1,31.3,19.8,23.6,21.1,88.9,0.781,100,8.33,rain,,,,11.2,175.7,1009,87.1,4.4,194.9,16.7,8,,2021-11-20T06:09:58,2021-11-20T17:14:13,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-11-21,31,23.1,26.2,36.5,23.1,27.8,22.8,82,0.098,100,4.17,rain,,,,14.8,137.9,1011.7,65.3,7.8,202.4,17.7,8,,2021-11-21T06:10:36,2021-11-21T17:14:05,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-11-22,24.4,18,20.8,24.4,18,20.8,14.4,68.1,1.481,100,8.33,rain,,,46.4,27.7,20.8,1018,71.1,9.5,161,13.8,6,,2021-11-22T06:11:14,2021-11-22T17:13:58,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-11-23,21,17,18.2,21,17,18.2,9.5,57.2,0.2,100,8.33,rain,,,,20.5,10.4,1022.1,59.2,10,211.1,18.2,8,,2021-11-23T06:11:53,2021-11-23T17:13:53,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-11-24,21.4,17,18.6,21.4,17,18.6,10.7,60.7,0,0,0,,,,,18.4,350,1021.8,67.7,10,180.5,15.4,7,,2021-11-24T06:12:32,2021-11-24T17:13:49,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-11-25,21.1,16,18.1,21.1,16,18.1,13.3,75.4,0,0,0,,,,,9.4,306.6,1019.8,38.9,9.6,189.1,16.2,7,,2021-11-25T06:13:11,2021-11-25T17:13:47,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-11-26,24.4,15.8,19.6,24.4,15.8,19.6,14.7,74.2,0,0,0,,,,,13,319.5,1019.3,29.2,8.4,206,17.7,7,,2021-11-26T06:13:50,2021-11-26T17:13:45,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-11-27,25.7,18,21.1,25.7,18,21.1,13.4,65.2,0,0,0,,,,,14.8,13.1,1020.2,34.1,9.5,192.2,16.5,7,,2021-11-27T06:14:29,2021-11-27T17:13:46,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-11-28,26,13.9,20.3,26,13.9,20.3,14.2,71,0,0,0,,,,,10.1,338.5,1019.6,48.2,9.5,204.3,17.4,7,,2021-11-28T06:15:08,2021-11-28T17:13:47,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB,remote"
vietnam,2021-11-29,27.7,18,21.7,27.4,18,21.7,15.3,70.3,0,0,0,,,,,9.2,353.4,1018.1,45.3,9.5,202.7,17.5,7,,2021-11-29T06:15:47,2021-11-29T17:13:50,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-11-30,26,19,22,26,19,22,12.8,58.2,0,0,0,,,,,22.3,359.4,1020.7,34.9,9.6,173.9,15.1,7,,2021-11-30T06:16:26,2021-11-30T17:13:54,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-12-01,24.1,15,19.8,24.1,15,19.8,10.6,57,0,0,0,,,,,14.8,17.2,1021.9,31.3,9.7,218,18.7,8,,2021-12-01T06:17:05,2021-12-01T17:14:00,0.9,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-12-02,25,12,17.3,25,12,17.3,8.4,60.9,0,0,0,,,,,13,7.1,1022.6,33.6,10.6,218.3,18.7,8,,2021-12-02T06:17:45,2021-12-02T17:14:07,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-12-03,24,12,17.1,24,12,17.1,10.9,70.8,0,0,0,,,,,13,340.6,1022.5,20.1,8.8,215.4,18.5,8,,2021-12-03T06:18:23,2021-12-03T17:14:15,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-12-04,24,12,17.5,24,12,17.5,9.4,64.7,0,0,0,,,,,7.6,344.9,1022,13.9,8.5,210.8,18.1,8,,2021-12-04T06:19:02,2021-12-04T17:14:25,0,Clear,Clear conditions throughout the day.,clear-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-12-05,24,12.7,17.8,24,12.7,17.8,10.8,67.5,0,0,0,,,,,11.2,320.8,1021.7,10.9,7.5,205.1,17.6,7,,2021-12-05T06:19:41,2021-12-05T17:14:36,0.03,Clear,Clear conditions throughout the day.,clear-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-12-06,25,13,18,25,13,18,11.4,69.6,0,0,0,,,,,11.2,358.3,1020.9,13.2,8.8,207.5,17.9,8,,2021-12-06T06:20:19,2021-12-06T17:14:48,0.06,Clear,Clear conditions throughout the day.,clear-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-12-07,25,11,17.7,25,11,17.7,10.7,67.3,0,0,0,,,,,11.2,91.3,1020.8,0,8.7,206.5,17.8,8,,2021-12-07T06:20:58,2021-12-07T17:15:02,0.1,Clear,Clear conditions throughout the day.,clear-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-12-08,24,12,18.7,24,12,18.7,13.3,73.7,0,0,0,,,,,7.6,347.6,1021.4,29.6,8.1,178.6,15.4,7,,2021-12-08T06:21:36,2021-12-08T17:15:16,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-12-09,22,17.7,19.7,22,17.7,19.7,16.1,80,0.1,100,4.17,rain,,,,11.2,303.3,1022.4,69.4,6.6,119.3,10.3,5,,2021-12-09T06:22:13,2021-12-09T17:15:32,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-12-10,25,17,20.8,25,17,20.8,17.3,81.5,0,0,0,,,,,16.6,130.3,1019.6,31.9,6.9,171.1,14.7,7,,2021-12-10T06:22:50,2021-12-10T17:15:50,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-12-11,24,19,21.4,24,19,21.4,17,77.6,0,0,0,,,,,14.8,120.1,1019.8,35.7,6.2,181.1,15.5,7,,2021-12-11T06:23:27,2021-12-11T17:16:08,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-12-12,26,17.1,20.9,26,17.1,20.9,16.3,76.8,0.002,100,4.17,rain,,,,22.3,13.3,1021.8,37.1,6.3,171.1,14.7,7,,2021-12-12T06:24:04,2021-12-12T17:16:28,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-12-13,21.1,14,18.3,21.1,14,18.3,11.1,63.5,0,0,0,,,,,18.4,8.2,1022.5,35.9,9.9,176.7,15.3,7,,2021-12-13T06:24:40,2021-12-13T17:16:48,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-12-14,23,10.8,18,23,10.8,18,13.6,77.2,0,0,0,,,,,11.5,53.9,1018,20.7,7.7,199.7,17.2,7,,2021-12-14T06:25:15,2021-12-14T17:17:10,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB,remote"
vietnam,2021-12-15,21.7,16,18.9,21.7,16,18.9,17.4,91.4,0,0,0,,,,,9.4,75.9,1014.9,47.9,4.1,191.3,16.4,7,,2021-12-15T06:25:50,2021-12-15T17:17:33,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-12-16,26,18.8,21.4,26,18.8,21.4,18.3,83.7,0,0,0,,,,,7.6,335.5,1015.3,31.4,4.4,197,17.1,7,,2021-12-16T06:26:24,2021-12-16T17:17:57,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-12-17,25.4,18,21.7,25.4,18,21.7,16.4,72.8,0,0,0,,,,,21.2,13.4,1019.2,38.3,7.9,154.9,13.5,7,,2021-12-17T06:26:58,2021-12-17T17:18:23,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB,remote"
vietnam,2021-12-18,22.4,17,19.3,22.4,17,19.3,9.7,54.4,0,0,0,,,,,18.4,18.3,1022.5,42,10.1,171.2,14.7,6,,2021-12-18T06:27:31,2021-12-18T17:18:49,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-12-19,22,14,18.2,22,14,18.2,7.7,51.3,0,0,0,,,,,20.5,359,1021.9,35.3,10,194.5,16.7,7,,2021-12-19T06:28:03,2021-12-19T17:19:16,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-12-20,22.4,17,19.3,22.4,17,19.3,11,59.6,0,0,0,,,,,16.6,37,1017.8,60.9,10,166.9,14.4,6,,2021-12-20T06:28:34,2021-12-20T17:19:44,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-12-21,23,16,18.8,23,16,18.8,12.6,67.9,0,0,0,,,,,13,339.2,1017.4,32.1,9.3,193.6,16.6,7,,2021-12-21T06:29:05,2021-12-21T17:20:13,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-12-22,25,14.8,19.1,25,14.8,19.1,13.5,72.1,0,0,0,,,,,16.6,83.8,1016.9,11.6,7.1,178.3,15.3,7,,2021-12-22T06:29:35,2021-12-22T17:20:43,0.6,Clear,Clear conditions throughout the day.,clear-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-12-23,24.6,15,19.6,24.6,15,19.6,14.2,72.9,0,0,0,,,,,13,119.9,1015.7,5,6.4,192.3,16.6,7,,2021-12-23T06:30:04,2021-12-23T17:21:14,0.64,Clear,Clear conditions throughout the day.,clear-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-12-24,23,17,20,23,17,20,16.6,81.2,0,0,0,,,,,13,53.7,1016.3,45.8,4.6,164.9,14.3,7,,2021-12-24T06:30:32,2021-12-24T17:21:46,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-12-25,23.5,19,20.8,23.5,19,20.8,17.6,82.2,0.6,100,12.5,rain,,,,16.9,78.5,1019,37,5.1,141.4,12.2,6,,2021-12-25T06:30:59,2021-12-25T17:22:18,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB,remote"
vietnam,2021-12-26,19.9,15,18.2,19.9,15,18.2,14.1,77.1,2.3,100,58.33,rain,,,,22.3,48.1,1022.5,74.1,7.5,101.8,8.8,4,,2021-12-26T06:31:26,2021-12-26T17:22:51,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-12-27,15,12,13.3,15,12,13.3,7.9,69.9,0.024,100,4.17,rain,,,,24.1,30.6,1026.7,96.6,10,184.2,15.8,7,,2021-12-27T06:31:51,2021-12-27T17:23:25,0.75,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-12-28,17.1,11,13.9,17.1,11,13.9,9,72.5,0,0,0,,,,,13,16.9,1024.8,81.9,9.6,167.4,14.4,6,,2021-12-28T06:32:16,2021-12-28T17:24:00,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-12-29,16.5,14,15.2,16.5,14,15.2,11.3,77.7,0.1,100,4.17,rain,,,,14.8,18.5,1024.2,98.9,9.5,122,10.5,4,,2021-12-29T06:32:39,2021-12-29T17:24:36,0.84,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-12-30,19,13.8,16,19,13.8,16,10.4,69.5,0.01,100,8.33,rain,,,,16.6,9,1025.8,98,10,158.8,13.7,6,,2021-12-30T06:33:01,2021-12-30T17:25:11,0.88,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-12-31,17,13,15.1,17,13,15.1,12.6,85.2,0.392,100,8.33,rain,,,,14.8,14.3,1025,91.3,8.4,143,12.3,6,,2021-12-31T06:33:22,2021-12-31T17:25:48,0.91,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2022-01-01,17.8,14.9,16.2,17.8,14.9,16.2,12.8,80.8,0,0,0,,,,,14.8,10,1024.2,87.1,9.4,140.7,12.1,5,,2022-01-01T06:33:43,2022-01-01T17:26:25,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
